Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee
0x24411da4cc55bf7fcc337939770fa1b9c5403a9f20058e2a4762cd174b68662e,Success,ERC-20,Transfer,19419605,449 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.0036761
0xe4b61da696e67048b50ba02a7c3db401134e237b55ca3bd461dd8ada762726c2,Success,ERC-20,Transfer,19419600,449 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.0036761
0x14611190ec79596ba1ae0abd293250927a28a11b085933c349b843fc4fd12dc7,Success,ERC-20,Transfer,19419595,449 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.0036761
0xba792e6fa624f60537f3a63e144ea9ec99bdac3248f184b09f7e96bb08b21293,Success,ERC-20,Transfer,19419590,449 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.0036761
0xb06a27d2d640439779082f160fccb59e6e93e5fe2a9e584b247771e44cb272f4,Success,ERC-20,Transfer,19346467,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0xfba53745f845407a3cfba5bcf8e3be3f7e2deb189565fc44ca68350c251ad483,Success,ERC-20,Transfer,19346462,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x7e5d7f7c7c64b07eb32c5ec2d9137fae8088ffa1af07efb99f1311779c6dcf2b,Success,ERC-20,Transfer,19346457,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x57a7fe311aab10b13410d28e6b03705fb75359ce54cb75811b08d395fc266980,Success,ERC-20,Transfer,19346452,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x9fd2461361cd7f8b48dd8cb4cbe357d8ee38183be1133c40c2b82fb8de2a760c,Success,ERC-20,Transfer,19346447,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x4dc062ad6f1f1d4f6b1dbee117a8f7e8594c24c1eba9b6df793cb9acbda84260,Success,ERC-20,Transfer,19346442,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x616a49b21b33ed8b7e8e4e99ac0f4dc636e69c108f536a20afbd835796e9a83e,Success,ERC-20,Transfer,19346437,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0xd41b6670419e1ee43bb126c7c5d33e9e5400c4b94b0809b1e6d3eab47054d775,Success,ERC-20,Transfer,19346432,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x70cf315865714e5e9030f4e3ca8b3f0a24492ffc2b17ac59fc0bf35937bb48e2,Success,ERC-20,Transfer,19346427,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x00244fb8a6a612afe1ee7f349ece48d012507c7ef2c2b8794496069b27315105,Success,ERC-20,Transfer,19346422,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0xc22aff6e0dd4aa4b2023fbabc52be13ae598a92b28b747745f6edfbec2b4ee0f,Success,ERC-20,Transfer,19346417,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0x1da882d089b46cf3f2c32efffcf15b8b8fa7416c7bb8018dd3bd013b5e7939ab,Success,ERC-20,Transfer,19346412,460 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00551415
0xcfefdfdb4e18e89590d5007ffee0f8f5f31e6611e7ba616c5e020b81f36da04c,Success,ERC-20,Transfer,19323284,463 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x4f6280d34fe3eb688a6e6d15f5596fb320af51273f84923cd30576c841a87b60,Success,ERC-20,Transfer,19323279,463 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xf23d9da00114b139bbdc7948b0df6962ee74cfbdf301253ad578eacdca585127,Success,ERC-20,Transfer,19323274,463 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x9e9d988d2f5754ec07377bc72968925901457cfc66aad6a35ffce9ca4b70378f,Success,ERC-20,Transfer,19323269,463 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xb8bc0a20b7b98ee6fb99c25e2b7f813fa70867a6cdf0e3c0688c26fc1b91598a,Success,ERC-20,Transfer,19323264,463 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x7e33cc811dcd8010b7d6a0655801cd740a93e7b4b03a95801fb873074f57cd68,Success,ERC-20,Transfer,19323259,463 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x082a7fcdf21e55f12f07e812797139a8fa55edaa48830193df577a7750910e5d,Success,ERC-20,Transfer,19310248,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x0acd8dc1def1ebf7261de0ebea5b5913d974d7c68ebfd4866a2a7c33336ee4f4,Success,ERC-20,Transfer,19310243,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x894144d8a3a28a1ebd0244b08380264503db976371a97d58a088495c0875fae2,Success,ERC-20,Transfer,19310238,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xe1623ea0a3c93100c661fe25860093e1e5ff9fa9cb4e72a01c0c1feb75b982ad,Success,ERC-20,Transfer,19310233,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x018a2d53860666cbf91c4ebef12b6630022c5dae9c1fbe77952648e5341d4a34,Success,ERC-20,Transfer,19310228,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xeae83270001c8d324828b2905bb90289dcb0d50f8898821ce71bb915907a1ea9,Success,ERC-20,Transfer,19310223,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x89135cf539aa9ae88c9c80628bcb449ccb9ae47c045929c5b18264557e5a2fa6,Success,ERC-20,Transfer,19310218,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xac4ebca5352206aa94b94d74a90834933da58f7ed641ba6ebde619b6b05a133b,Success,ERC-20,Transfer,19310213,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xeca3c91cab9e8000b684ed18b8ec1e903cfefafd4ea11bfb5e642fdab76403f9,Success,ERC-20,Transfer,19310208,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xa7357fa6c42379110c455da94cacb03714ee6f0db4b48ff37e1d196c7aa1e38a,Success,ERC-20,Transfer,19310203,465 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xc70b5d9b8b156e549ec38d56d929bb8e9ce877073a4fceb6ad16fb56976229d0,Success,ERC-20,Transfer,19293753,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xdf92c666dcae131d622b92798d631bd33bc52bbf8ed75cf8b09937fc21f20452,Success,ERC-20,Transfer,19293748,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x71ff105889248effe72cdb894ca43da0f5c3e1355388e73fdb73db3b8e1777a6,Success,ERC-20,Transfer,19293743,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xe0578f3b7798ef9258b49060286575b0d85fde506904c1107554afc6aca498be,Success,ERC-20,Transfer,19293738,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x024734ac770cd7f395fd587c29060df41bedaa5c61d56ed379aa6c05dc787f72,Success,ERC-20,Transfer,19293733,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x663adb5c03f801958fb9526e4cb232be17609161a978d31024d61b4b70ec442e,Success,ERC-20,Transfer,19293728,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xf2382524e34c510ab86a9aa42e7714353c38926edb46b8fd349540b3e662221b,Success,ERC-20,Transfer,19293723,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xe0f4fb38e728dca9e72c212e6d3f3a233f9c4741af6db071c52b0d716db02786,Success,ERC-20,Transfer,19293718,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x185be43091e809b7b60d5889560b1a5b4e816581b43724b3b8c44172cec40523,Success,ERC-20,Transfer,19293713,467 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x67cd31a7b87ba2118e9a05dbde2aba4c0f4304202f3ffc5285cca0eaa9d96c4b,Success,ERC-20,Transfer,19274620,470 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x252ba65b2b1845e7bf36b7c5404cd0750c5c70a934ae7b5166381273b02c3d88,Success,ERC-20,Transfer,19274615,470 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0x4391a25927f6e89fb3e60d14416432e2ee1d997817609b4783dbc67dd597aecf,Success,ERC-20,Transfer,19274610,470 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xd611c42a474236e27288fda54f86c0349adb393920388bcfdaea403987134bd8,Success,ERC-20,Transfer,19274605,470 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"300,000","$15,372.00",Ultra Token(UOS),0.00183805
0xb7b13a044771c5224e6055d117045be69c7f19b4527bc435470d99808591ed00,Success,ERC-20,Transfer,19068002,499 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00551595
0x9c2ffd294d4bfef12884679c39b7f340a3b3c0c85ca110ddd304d5fa764a2c0e,Success,ERC-20,Transfer,18968236,513 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x08438ea625cf23a4af52ac86e49c7ac3cb4466b1768fb6e991da37e60d635bf1,Success,ERC-20,Transfer,18968231,513 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x8fe4fe2fc1974df5137495ca725828b9ae11cc772bbc967625cb137b8b301602,Success,ERC-20,Transfer,18959638,514 days ago,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,1,$0.05,Ultra Token(UOS),0.00159745
0xaa928421e029c47bade2333c41b63b1533b7be720a766c182544a777e5c23fdb,Success,ERC-20,Transfer,18948760,515 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xa2c93badd737960001cc48a4d611c8cadac73ae745d35390d908c9b87438430d,Success,ERC-20,Transfer,18814282,534 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.0036773
0x52e24ac8839f3903e6c988c7014441ba35e77c43914f6db10976ef431d1fa037,Success,ERC-20,Transfer,18763540,541 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x141048831973518e7de1c206880485160cbaf233e4fded9094351f9da366ec76,Success,ERC-20,Transfer,18740238,545 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xa9eb1cf979a5f92a64fe7502f739680d2c74f3bbefccacf01446b8d4cd85cbf2,Success,ERC-20,Transfer,18573323,568 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x01f55788d0ae88dae4d75d8787ba39882d399846daa7f701ebd24c7f2dee7f71,Success,ERC-20,Transfer,18517756,576 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x3454fe171aa2208c2f512af67eff0c7f9760e79e56814120347069505800dafc,Success,ERC-20,Transfer,18432343,588 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xf59b9f6a946d5c0ac702ef46adb5e3048edb1c0332ca5953a256784e39aafecc,Success,ERC-20,Transfer,18319303,604 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x4e3fe127a4b9410e3de1f7ba43e96d5fef1fce6817eeaf302efcfe0e3c12de53,Success,ERC-20,Transfer,18260677,612 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x2875e002775fe3f208e2e1943ca8d32d25620350e54136aa2ba93bff0abb39ed,Success,ERC-20,Transfer,18232158,616 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xdfdad91b1c29a80fbfb3764079a2ed8f4d740aead49b43207f16b886a28ae45f,Success,ERC-20,Transfer,18224832,617 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x55c6f3db17dfaf709a4905825cdf059b5b1cd1dd6a57d3132972ed23d18a66ad,Success,ERC-20,Transfer,18031195,644 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x6bf4018032250f3a7399a5ae8c57018d4dd3b03802bf37a58f5b67b45290aa62,Success,ERC-20,Transfer,17844366,670 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xf4273de7525512459d8a6ea904e694e8b5d2a6b691b254eae79a274a4bbcf780,Success,ERC-20,Transfer,17593172,705 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x12d1faace8853378fc8a82b397d63aad1869fdb7b510a868264b866dcef1f567,Success,ERC-20,Transfer,17461921,724 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xac34839977842bbc829358ea35ac4792785bc19accf15380bd31519a605d8e3a,Success,ERC-20,Transfer,17213956,759 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.0036773
0x49100351fe37dda0b93c4adba92f0471dfe5e1512e410a1a000cce1e1d6276f4,Success,ERC-20,Transfer,17076828,778 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.0036773
0x2d3fc483826740c3e920cf801480bb0ba019b795bda961b191ce94ac4d4039e0,Success,ERC-20,Transfer,17023901,786 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x86844e5021dd47feb2e4bdc2b38eabdc93a94e381ef50bca2295324f15599a31,Success,ERC-20,Transfer,17008719,788 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xc02178c8e776ee859e4ae99becba56cb71a34e7741264c675d17e2cf10166e95,Success,ERC-20,Transfer,16999149,789 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xc2f9c650c77a966955b651b2ce1d9c7e90c8ec3ccb141cc2d7943bac5de37767,Success,ERC-20,Transfer,16982286,792 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x4ecc66a3c55957c6af1af5245b187fbc84e4804cf21e29b08a3c3d94aeeb03f8,Success,ERC-20,Transfer,16939729,798 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x0b8e8eb236333fd74f672b71d0f04758d545774e6f59c0087a2fa221fada0d79,Success,ERC-20,Transfer,16869609,807 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0xcd4e2bbe2396dc70f60fb765339685097e77d52521c34452f83ec98c4f40c251,Success,ERC-20,Transfer,16767151,822 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,500,000","$76,860.00",Ultra Token(UOS),0.00183865
0x0095440d509a113abe4388395a0e4627d6af16aa688af8e46ac4d4fb02fa637a,Success,ERC-20,Transfer,16582316,848 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,700,000","$87,108.00",Ultra Token(UOS),0.00183865
0xf8ead2fec99fad81c771a2cb9bc463b644f8b0d7bc31c18817d4883f95255244,Success,ERC-20,Transfer,16532383,855 days ago,0x61F1aD33104D399c60A70F0896a11DA1a3D1d151, ,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,"1,700,000","$87,108.00",Ultra Token(UOS),0.00183865
